"Country","Year","Population","LifeExpectancy","Fertility","Income","Geographic.Region","Geographic.Region.ID"
"Jamaica",1994,2439337,70.355,2.778,7497.5883202623,"America","JM"
"Jamaica",1995,2461516,70.315,2.744,7524.4837787851,"America","JM"
"Jamaica",2008,2720282,72.36,2.387,7274.0217355947,"America","JM"
"Japan",1990,122251184,79.04,1.571,25870.1351198285,"East Asia & Pacific","JP"
"Japan",2005,126392944,82.27,1.307,30290,"East Asia & Pacific","JP"
"Japan",1989,121832924,79.01,1.607,24704.534081756,"East Asia & Pacific","JP"
"Japan",2012,126434653,83.418,1.405,31273.9932002261,"East Asia & Pacific","JP"
"Japan",1992,123177552,79.36,1.499,26824.8951133773,"East Asia & Pacific","JP"
"Japan",2004,126299414,82.36,1.301,29742.0461297469,"East Asia & Pacific","JP"
"Japan",1967,99712724,71.43,2.02,9847.7886067232,"East Asia & Pacific","JP"
"Japan",1964,96253698,70.28,1.97,7803.6809534357,"East Asia & Pacific","JP"
"Japan",1983,118554190,77.14,1.741,19698.7242528083,"East Asia & Pacific","JP"
"Japan",2000,125720310,81.35,1.322,28559.600156048,"East Asia & Pacific","JP"
"Japan",1984,119320901,77.54,1.73,20339.9526444581,"East Asia & Pacific","JP"
"Japan",1995,124486744,79.76,1.413,27509.0801385095,"East Asia & Pacific","JP"
"Japan",1996,124814986,80.46,1.392,28385.158469601,"East Asia & Pacific","JP"
"Japan",1980,115914688,76.19,1.777,18488.2574555639,"East Asia & Pacific","JP"
"Japan",1999,125531619,80.75,1.337,27809.602990186,"East Asia & Pacific","JP"
"Japan",2001,125893623,81.7,1.31,28569.0549138101,"East Asia & Pacific","JP"
"Japan",2011,126497241,83.255,1.389,30593.4747887538,"East Asia & Pacific","JP"
"Japan",1970,103710287,72.07,2.101,13374.8620085171,"East Asia & Pacific","JP"
"Japan",1971,105145914,72.89,2.113,13824.2353621247,"East Asia & Pacific","JP"
"Japan",1962,94263847,68.73,1.965,6576.6494614513,"East Asia & Pacific","JP"
"Japan",1975,110808090,74.41,1.997,15618.9278244229,"East Asia & Pacific","JP"
"Japan",1976,111996339,74.81,1.94,16066.6682938782,"East Asia & Pacific","JP"
"Japan",1981,116823958,76.6,1.761,18938.1113207667,"East Asia & Pacific","JP"
"Japan",2008,126544640,82.81,1.343,31079.6707954382,"East Asia & Pacific","JP"
"Japan",1988,121434677,78.58,1.641,23661.0365430308,"East Asia & Pacific","JP"
"Japan",2009,126551705,82.932,1.359,29364.971568992,"East Asia & Pacific","JP"
"Japan",1977,113071149,75.38,1.885,16610.3770133122,"East Asia & Pacific","JP"
"Japan",1972,106619818,73.42,2.109,14778.786364236,"East Asia & Pacific","JP"
"Japan",1978,114057650,75.7,1.838,17327.7591321579,"East Asia & Pacific","JP"
"Japan",1973,108089192,73.48,2.087,15742.8751733595,"East Asia & Pacific","JP"
"Japan",1998,125325617,80.77,1.354,27904.6752136501,"East Asia & Pacific","JP"
"Japan",2010,126535920,83.092,1.374,30731.992573507,"East Asia & Pacific","JP"
"Japan",1986,120553260,78.26,1.695,21588.4915158331,"East Asia & Pacific","JP"
"Japan",1993,123653405,79.5,1.467,26818.2409759843,"East Asia & Pacific","JP"
"Japan",1965,97342773,70.33,1.98,8170.0074426407,"East Asia & Pacific","JP"
"Japan",2006,126464789,82.68,1.317,30784.4788053355,"East Asia & Pacific","JP"
"Japan",1991,122703017,79.31,1.535,26648.7657460276,"East Asia & Pacific","JP"
"Japan",1963,95228052,69.81,1.965,7061.483649451,"East Asia & Pacific","JP"
"Japan",1982,117711145,77.11,1.751,19384.1057100171,"East Asia & Pacific","JP"
"Japan",1969,102326089,71.98,2.077,12218.4792946972,"East Asia & Pacific","JP"
"Japan",1994,124097649,79.91,1.438,27037.8280715989,"East Asia & Pacific","JP"
"Japan",1997,125091571,80.69,1.372,28816.5849873262,"East Asia & Pacific","JP"
"Japan",1966,98495891,71.14,1.997,8957.2804398932,"East Asia & Pacific","JP"
"Japan",2013,126345235,83.58,1.419,31836.7009195779,"East Asia & Pacific","JP"
"Japan",1968,100990902,71.75,2.048,10991.9959922299,"East Asia & Pacific","JP"
"Japan",1974,109498615,73.91,2.048,15344.5712452022,"East Asia & Pacific","JP"
"Japan",2003,126184149,82.07,1.3,29073.6123331997,"East Asia & Pacific","JP"
"Japan",2007,126515486,82.87,1.329,31426.7869358934,"East Asia & Pacific","JP"
"Japan",1987,121023579,78.67,1.67,22375.9418914269,"East Asia & Pacific","JP"
"Japan",2002,126048366,82,1.303,28604.5918950858,"East Asia & Pacific","JP"
"Japan",1985,119990547,77.84,1.715,21109.1609658567,"East Asia & Pacific","JP"
"Japan",1979,114996088,76.21,1.802,18123.8921121252,"East Asia & Pacific","JP"
"Jordan",2011,6330169,73.545,3.386,5216.8377051648,"Middle East & North Africa","JO"
"Jordan",1995,4382005,70.883,4.677,3732.1388099513,"Middle East & North Africa","JO"
"Jordan",2005,5342002,72.588,3.734,4294,"Middle East & North Africa","JO"
"Jordan",1984,2693837,67.897,6.771,4272.2299553056,"Middle East & North Africa","JO"
"Jordan",1973,1887681,62.215,7.75,2140.7568613423,"Middle East & North Africa","JO"
"Jordan",2001,4910056,71.9,3.966,3742.828469378,"Middle East & North Africa","JO"
"Jordan",2000,4827096,71.724,4.053,3664.5575311839,"Middle East & North Africa","JO"
"Jordan",1990,3415567,69.87,5.536,3399.0951133793,"Middle East & North Africa","JO"
"Jordan",1976,2055198,64.108,7.523,2775.3009689485,"Middle East & North Africa","JO"
"Jordan",1989,3260496,69.602,5.734,3677.473176365,"Middle East & North Africa","JO"
"Jordan",1993,4019284,70.527,4.997,3524.1659689663,"Middle East & North Africa","JO"
"Jordan",1991,3599359,70.111,5.349,3124.2641552126,"Middle East & North Africa","JO"
"Jordan",1969,1565143,59.468,7.968,2485.3961247923,"Middle East & North Africa","JO"
"Jordan",1964,1059627,55.765,8.034,2671.5202682891,"Middle East & North Africa","JO"
"Jordan",1977,2108538,64.683,7.455,2852.3515681309,"Middle East & North Africa","JO"
"Jordan",1996,4510082,71.05,4.531,3668.7410788779,"Middle East & North Africa","JO"
"Jordan",1997,4606717,71.216,4.395,3645.37957154,"Middle East & North Africa","JO"
"Jordan",1988,3129651,69.309,5.943,4257.3632311405,"Middle East & North Africa","JO"
"Jordan",1967,1330877,58.022,8.033,2741.7962521643,"Middle East & North Africa","JO"
"Jordan",1982,2479683,67.084,7.071,4161.4159591285,"Middle East & North Africa","JO"
"Jordan",1998,4682018,71.382,4.269,3624.612560437,"Middle East & North Africa","JO"
"Jordan",1986,2910375,68.646,6.373,4483.2327708899,"Middle East & North Africa","JO"
"Jordan",1970,1666920,60.171,7.926,2147.0530277051,"Middle East & North Africa","JO"
"Jordan",1975,2000538,63.502,7.598,2315.0889257493,"Middle East & North Africa","JO"
"Jordan",1965,1129219,56.526,8.057,2853.2772619875,"Middle East & North Africa","JO"
"Jordan",1994,4216536,70.71,4.832,3610.7820741381,"Middle East & North Africa","JO"
"Jordan",2007,5667443,72.914,3.641,4801.6686955406,"Middle East & North Africa","JO"
"Jordan",2004,5210369,72.421,3.78,4115.5122602337,"Middle East & North Africa","JO"
"Jordan",2002,4998372,72.076,3.893,3844.9171938475,"Middle East & North Africa","JO"
"Jordan",1972,1825322,61.545,7.818,2110.8563087825,"Middle East & North Africa","JO"
"Jordan",2012,6457260,73.7,3.314,5242.5182624612,"Middle East & North Africa","JO"
"Jordan",1983,2584859,67.498,6.935,4083.580152544,"Middle East & North Africa","JO"
"Jordan",1985,2803422,68.281,6.581,4261.3003767684,"Middle East & North Africa","JO"
"Jordan",1981,2383227,66.655,7.178,4035.4969400371,"Middle East & North Africa","JO"
"Jordan",1974,1944733,62.869,7.675,2246.1763747021,"Middle East & North Africa","JO"
"Jordan",1963,1008891,54.995,7.983,2374.5906906272,"Middle East & North Africa","JO"
"Jordan",1971,1752689,60.864,7.876,2120.335109722,"Middle East & North Africa","JO"
"Jordan",1987,3016540,68.99,6.157,4448.6799122889,"Middle East & North Africa","JO"
"Jordan",2008,5848952,73.074,3.586,5037.1661572851,"Middle East & North Africa","JO"
"Jordan",1962,970642,54.22,7.904,2348.0091579358,"Middle East & North Africa","JO"
"Jordan",2010,6187227,73.39,3.458,5201.9592870487,"Middle East & North Africa","JO"
"Jordan",2009,6025592,73.233,3.526,5197.5295182988,"Middle East & North Africa","JO"
"Jordan",1968,1449985,58.752,8.004,2396.3930977976,"Middle East & North Africa","JO"
"Jordan",1979,2226485,65.73,7.329,3512.6845223218,"Middle East & North Africa","JO"
"Jordan",2006,5495117,72.753,3.689,4536.2615371038,"Middle East & North Africa","JO"
"Jordan",1980,2298691,66.206,7.262,4015.3171363911,"Middle East & North Africa","JO"
"Jordan",1966,1220890,57.279,8.053,2812.0198998266,"Middle East & North Africa","JO"
"Jordan",1992,3806045,70.329,5.169,3431.5936470333,"Middle East & North Africa","JO"
"Jordan",1999,4751501,71.551,4.155,3626.3811308376,"Middle East & North Africa","JO"
"Jordan",2013,6572903,73.854,3.244,5291.3858407985,"Middle East & North Africa","JO"
"Jordan",1978,2164159,65.223,7.391,3332.5520791069,"Middle East & North Africa","JO"
"Jordan",2003,5096790,72.25,3.832,3894.250202083,"Middle East & North Africa","JO"
"Kazakhstan",2008,15655345,65.801,2.51,10477.1827452162,"Europe & Central Asia","KZ"
"Kazakhstan",1994,16120117,64.485,2.356,4802.4809442789,"Europe & Central Asia","KZ"
"Kazakhstan",2006,15312333,65.439,2.376,9538.3475262314,"Europe & Central Asia","KZ"
"Kazakhstan",1969,12897025,62.21,3.6,6247.146536365,"Europe & Central Asia","KZ"
"Kazakhstan",1976,14304947,64.003,3.175,7407.198545389,"Europe & Central Asia","KZ"
"Kazakhstan",1998,15265189,63.197,1.978,4691.5191322237,"Europe & Central Asia","KZ"
"Kazakhstan",2003,14959072,64.6,2.078,7272.720532531,"Europe & Central Asia","KZ"
"Kazakhstan",2000,14956694,63.513,1.922,5366.024550374,"Europe & Central Asia","KZ"
"Kazakhstan",1964,11577537,60.196,4.201,5306.9539403435,"Europe & Central Asia","KZ"
"Kazakhstan",1991,16513480,66.297,2.731,6265.3562427579,"Europe & Central Asia","KZ"
"Kazakhstan",1997,15484686,63.281,2.045,4709.0574067115,"Europe & Central Asia","KZ"
"Kazakhstan",1986,15972358,67.216,3.028,7372.4508223459,"Europe & Central Asia","KZ"
"Kazakhstan",1996,15712544,63.532,2.133,4567.9276352253,"Europe & Central Asia","KZ"
"Kazakhstan",2007,15476093,65.629,2.455,10267.454013556,"Europe & Central Asia","KZ"
"Kazakhstan",2013,16550975,66.536,2.455,12516.5330855844,"Europe & Central Asia","KZ"
"Kazakhstan",1979,14761508,64.759,3.003,7335.8626305867,"Europe & Central Asia","KZ"
"Kazakhstan",1995,15925853,63.942,2.238,4492.9906646118,"Europe & Central Asia","KZ"
"Kazakhstan",1992,16430903,65.719,2.61,5919.9089684239,"Europe & Central Asia","KZ"
"Kazakhstan",2011,16206750,66.252,2.518,11635.5697340411,"Europe & Central Asia","KZ"
"Kazakhstan",2001,14897666,63.848,1.944,6082.3009611911,"Europe & Central Asia","KZ"
"Kazakhstan",1967,12455366,61.462,3.79,5933.5098024959,"Europe & Central Asia","KZ"
"Kazakhstan",1981,15082186,65.425,2.965,7162.2987570304,"Europe & Central Asia","KZ"
"Kazakhstan",1988,16344294,67.297,2.979,7368.0264085333,"Europe & Central Asia","KZ"
"Kazakhstan",1993,16293800,65.098,2.483,5404.826359452,"Europe & Central Asia","KZ"
"Kazakhstan",1999,15082372,63.282,1.935,4870.0864039686,"Europe & Central Asia","KZ"
"Kazakhstan",1965,11909001,60.632,4.059,5539.7992047471,"Europe & Central Asia","KZ"
"Kazakhstan",1975,14136006,63.785,3.249,7205.0660982409,"Europe & Central Asia","KZ"
"Kazakhstan",1987,16167918,67.331,3.015,7338.2496114435,"Europe & Central Asia","KZ"
"Kazakhstan",1980,14918991,65.068,2.974,7220.2355360956,"Europe & Central Asia","KZ"
"Kazakhstan",1985,15780002,66.972,3.023,7208.2874451793,"Europe & Central Asia","KZ"
"Kazakhstan",1984,15596921,66.626,3.006,7273.2898950118,"Europe & Central Asia","KZ"
"Kazakhstan",1968,12682452,61.848,3.683,6219.1724065139,"Europe & Central Asia","KZ"
"Kazakhstan",1983,15419454,66.227,2.986,7314.4742000276,"Europe & Central Asia","KZ"
"Kazakhstan",2002,14901669,64.228,1.999,6667.3043710242,"Europe & Central Asia","KZ"
"Kazakhstan",1989,16471823,67.113,2.92,7374.5228930456,"Europe & Central Asia","KZ"
"Kazakhstan",1990,16530000,66.777,2.837,7085.497707276,"Europe & Central Asia","KZ"
"Kazakhstan",2005,15171805,65.215,2.279,8699,"Europe & Central Asia","KZ"
"Kazakhstan",1974,13950987,63.571,3.32,7318.1306116385,"Europe & Central Asia","KZ"
"Kazakhstan",1962,10819503,59.309,4.437,4949.8662267531,"Europe & Central Asia","KZ"
"Kazakhstan",1971,13325342,62.84,3.489,6775.5194881928,"Europe & Central Asia","KZ"
"Kazakhstan",2004,15053492,64.934,2.176,7930.0850540322,"Europe & Central Asia","KZ"
"Kazakhstan",1977,14461277,64.234,3.106,7446.9266903029,"Europe & Central Asia","KZ"
"Kazakhstan",2012,16381297,66.394,2.487,11982.6526657273,"Europe & Central Asia","KZ"
"Kazakhstan",1972,13540301,63.107,3.44,6746.4065465418,"Europe & Central Asia","KZ"
"Kazakhstan",1978,14610810,64.484,3.048,7499.9604535309,"Europe & Central Asia","KZ"
"Kazakhstan",2009,15841096,65.96,2.537,10463.212441144,"Europe & Central Asia","KZ"
"Kazakhstan",1982,15248460,65.818,2.97,7212.9030719053,"Europe & Central Asia","KZ"
"Kazakhstan",1966,12200891,61.055,3.918,5743.1104257781,"Europe & Central Asia","KZ"
"Kazakhstan",1970,13109992,62.542,3.538,6665.2476598056,"Europe & Central Asia","KZ"
"Kazakhstan",2010,16026367,66.108,2.538,11040.2614489253,"Europe & Central Asia","KZ"
"Kazakhstan",1963,11211938,59.754,4.331,4764.528038642,"Europe & Central Asia","KZ"
"Kazakhstan",1973,13751019,63.348,3.385,7244.1853945887,"Europe & Central Asia","KZ"
"Kenya",1964,9200107,48.841,8.103,970.1401945565,"Sub-Saharan Africa","KE"
"Kenya",1998,29696410,53.692,5.059,1355.2930479237,"Sub-Saharan Africa","KE"
"Kenya",2006,36540948,55.635,4.879,1402.7724648115,"Sub-Saharan Africa","KE"
"Kenya",1976,13995982,55.561,7.769,1206.8488488569,"Sub-Saharan Africa","KE"
"Kenya",1975,13486116,55.01,7.84,1204.8448991755,"Sub-Saharan Africa","KE"
"Kenya",1995,27425720,55.969,5.251,1335.672769111,"Sub-Saharan Africa","KE"
"Kenya",1979,15661593,57.268,7.538,1325.0645385333,"Sub-Saharan Africa","KE"
"Kenya",2007,37485246,56.627,4.824,1457.0425614924,"Sub-Saharan Africa","KE"
"Kenya",1987,21134404,59.609,6.602,1361.936856142,"Sub-Saharan Africa","KE"
"Kenya",1969,10867576,51.641,8.103,1126.7078777675,"Sub-Saharan Africa","KE"
"Kenya",1989,22665447,59.374,6.231,1413.6969764218,"Sub-Saharan Africa","KE"
"Kenya",1972,12082989,53.364,8.012,1222.3599679598,"Sub-Saharan Africa","KE"
"Kenya",1986,20387701,59.617,6.769,1330.6450034695,"Sub-Saharan Africa","KE"
"Kenya",1992,25042330,58.199,5.668,1341.9217209047,"Sub-Saharan Africa","KE"
"Kenya",1965,9504635,49.409,8.119,950.1632151909,"Sub-Saharan Africa","KE"
"Kenya",2000,31253701,52.864,5.012,1318.4898710119,"Sub-Saharan Africa","KE"
"Kenya",1968,10502123,51.073,8.117,1096.5412081933,"Sub-Saharan Africa","KE"
"Kenya",1994,26642887,56.783,5.366,1309.8741208813,"Sub-Saharan Africa","KE"
"Kenya",1988,21894026,59.529,6.422,1396.4223362104,"Sub-Saharan Africa","KE"
"Kenya",1983,18237830,59.122,7.165,1305.7194951799,"Sub-Saharan Africa","KE"
"Kenya",2013,43923719,61.716,4.382,1561.2273471052,"Sub-Saharan Africa","KE"
"Kenya",2011,41609728,60.403,4.538,1491.8766299248,"Sub-Saharan Africa","KE"
"Kenya",1991,24240108,58.73,5.847,1402.9553822329,"Sub-Saharan Africa","KE"
"Kenya",2002,32927864,52.98,4.99,1287.5147321799,"Sub-Saharan Africa","KE"
"Kenya",1999,30462154,53.173,5.03,1346.8646150347,"Sub-Saharan Africa","KE"
"Kenya",1966,9822419,49.962,8.126,1038.1478674935,"Sub-Saharan Africa","KE"
"Kenya",2008,38455418,57.648,4.761,1436.0986687749,"Sub-Saharan Africa","KE"
"Kenya",1974,12997274,54.468,7.905,1255.4889000464,"Sub-Saharan Africa","KE"
"Kenya",1970,11252318,52.217,8.081,1170.4398891237,"Sub-Saharan Africa","KE"
"Kenya",1963,8908388,48.251,8.078,912.8599630879,"Sub-Saharan Africa","KE"
"Kenya",1981,16899958,58.324,7.366,1321.8619827197,"Sub-Saharan Africa","KE"
"Kenya",1990,23447177,59.119,6.037,1428.9955741332,"Sub-Saharan Africa","KE"
"Kenya",1971,11657321,52.794,8.051,1203.4393507128,"Sub-Saharan Africa","KE"
"Kenya",1997,28944780,54.365,5.102,1360.4850212544,"Sub-Saharan Africa","KE"
"Kenya",1967,10154382,50.513,8.125,1056.7364570043,"Sub-Saharan Africa","KE"
"Kenya",2003,33805301,53.374,4.976,1291.4233042429,"Sub-Saharan Africa","KE"
"Kenya",1996,28191597,55.144,5.165,1361.0654316668,"Sub-Saharan Africa","KE"
"Kenya",1985,19655192,59.546,6.918,1286.5562065202,"Sub-Saharan Africa","KE"
"Kenya",2001,32076186,52.802,5.001,1304.0119687016,"Sub-Saharan Africa","KE"
"Kenya",1962,8628949,47.635,8.042,896.9663732467,"Sub-Saharan Africa","KE"
"Kenya",1993,25846436,57.539,5.506,1305.8924139976,"Sub-Saharan Africa","KE"
"Kenya",2010,40512682,59.58,4.616,1471.3256408412,"Sub-Saharan Africa","KE"
"Kenya",2012,42749418,61.115,4.459,1517.697543836,"Sub-Saharan Africa","KE"
"Kenya",1984,18937969,59.383,7.049,1279.513480141,"Sub-Saharan Africa","KE"
"Kenya",1978,15081923,56.698,7.618,1328.7150698263,"Sub-Saharan Africa","KE"
"Kenya",1980,16267558,57.818,7.455,1344.1674653521,"Sub-Saharan Africa","KE"
"Kenya",1982,17557466,58.765,7.27,1348.2257905049,"Sub-Saharan Africa","KE"
"Kenya",1977,14527391,56.124,7.695,1267.6132040005,"Sub-Saharan Africa","KE"
"Kenya",1973,12529622,53.923,7.963,1240.760200773,"Sub-Saharan Africa","KE"
"Kenya",2004,34702176,53.966,4.955,1317.4730998812,"Sub-Saharan Africa","KE"
"Kenya",2009,39462188,58.649,4.691,1432.2955196641,"Sub-Saharan Africa","KE"
"Kenya",2005,35614576,54.73,4.923,1359,"Sub-Saharan Africa","KE"
"Kiribati",2005,91988,66.325,3.324,3377,"East Asia & Pacific","KI"
"Kiribati",1983,59223,57.375,4.967,2528.8684468376,"East Asia & Pacific","KI"
"Kiribati",2000,84010,64.642,3.881,3501.6467647466,"East Asia & Pacific","KI"
"Kiribati",1979,53350,55.444,5.064,5268.9395156961,"East Asia & Pacific","KI"
"Kiribati",2010,99546,67.945,3.048,3031.8191060185,"East Asia & Pacific","KI"
"Kiribati",2002,87147,65.341,3.631,3608.8940835,"East Asia & Pacific","KI"
"Kiribati",1995,77248,62.597,4.412,2478.999738182,"East Asia & Pacific","KI"
"Kiribati",1992,74263,61.394,4.568,2406.7108694748,"East Asia & Pacific","KI"
"Kiribati",1972,45777,52.324,5.346,5315.8842457597,"East Asia & Pacific","KI"
"Kiribati",1990,71835,60.67,4.632,2328.8922605447,"East Asia & Pacific","KI"
"Kiribati",1977,50750,54.563,4.978,6198.9735326904,"East Asia & Pacific","KI"
"Kiribati",1994,76188,62.176,4.476,2659.9507036429,"East Asia & Pacific","KI"
"Kiribati",1991,73163,61.03,4.601,2430.3763370009,"East Asia & Pacific","KI"
"Kiribati",1980,54742,55.894,5.073,2853.0038231823,"East Asia & Pacific","KI"
"Kiribati",2001,85550,64.999,3.754,3490.1437115569,"East Asia & Pacific","KI"
"Kiribati",1976,49573,54.121,4.925,6653.3805090718,"East Asia & Pacific","KI"
"Kiribati",2012,102660,68.59,2.982,3063.6459530242,"East Asia & Pacific","KI"
"Kiribati",1978,52015,55.003,5.029,6112.3343200704,"East Asia & Pacific","KI"
"Kiribati",2011,101093,68.269,3.014,3036.7447697742,"East Asia & Pacific","KI"
"Kiribati",1974,47515,53.226,4.957,8997.6984703653,"East Asia & Pacific","KI"
"Kiribati",2007,95043,66.97,3.186,3311.6422196688,"East Asia & Pacific","KI"
"Kiribati",1971,44881,51.873,5.674,4837.5713775051,"East Asia & Pacific","KI"
"Kiribati",1973,46629,52.775,5.103,6310.5149662273,"East Asia & Pacific","KI"
"Kiribati",1986,64491,58.959,4.799,2423.2554159695,"East Asia & Pacific","KI"
"Kiribati",1988,68416,59.89,4.704,2618.3418578448,"East Asia & Pacific","KI"
"Kiribati",2009,98027,67.619,3.087,3044.8133262412,"East Asia & Pacific","KI"
"Kiribati",1975,48491,53.675,4.904,9288.1369064197,"East Asia & Pacific","KI"
"Kiribati",1982,57668,56.858,5.015,2879.4098946835,"East Asia & Pacific","KI"
"Kiribati",1984,60871,57.908,4.912,2650.5793268039,"East Asia & Pacific","KI"
"Kiribati",1997,79713,63.455,4.235,2948.9228163943,"East Asia & Pacific","KI"
"Kiribati",2006,93534,66.647,3.249,3357.1759456879,"East Asia & Pacific","KI"
"Kiribati",2008,96532,67.294,3.133,3175.2793439201,"East Asia & Pacific","KI"
"Kiribati",1970,43891,51.422,6.051,5062.6656011154,"East Asia & Pacific","KI"
"Kiribati",1999,82524,64.266,4.006,3566.5034350305,"East Asia & Pacific","KI"
"Kiribati",2003,88776,65.674,3.516,3503.3959861702,"East Asia & Pacific","KI"
"Kiribati",1989,70239,60.295,4.666,2331.9495903304,"East Asia & Pacific","KI"
"Kiribati",1985,62620,58.442,4.855,2457.6686132185,"East Asia & Pacific","KI"
"Kiribati",1987,66457,59.444,4.748,2279.6820660644,"East Asia & Pacific","KI"
"Kiribati",1998,81085,63.87,4.126,3355.573322468,"East Asia & Pacific","KI"
"Kiribati",2013,104251,68.905,2.952,3090.7831904477,"East Asia & Pacific","KI"
"Kiribati",2004,90398,66.001,3.413,3382.0183509413,"East Asia & Pacific","KI"
"Kiribati",1993,75227,61.775,4.527,2501.8558656859,"East Asia & Pacific","KI"
"Kiribati",1996,78431,63.028,4.331,2755.1234396934,"East Asia & Pacific","KI"
"Kiribati",1981,56180,56.364,5.053,2683.4063996519,"East Asia & Pacific","KI"
"Korea, Dem. Rep.",1969,13847248,58.681,4.364,2115.0609860269,"East Asia & Pacific","KP"
"Korea, Dem. Rep.",1998,22495715,64.493,2.015,1693.0006449047,"East Asia & Pacific","KP"
"Korea, Dem. Rep.",1979,17000252,65.762,2.693,3372.7616306677,"East Asia & Pacific","KP"
"Korea, Dem. Rep.",1972,15034521,61.379,4.038,3002.0511402011,"East Asia & Pacific","KP"
"Korea, Dem. Rep.",2000,22894095,65.271,1.991,1689.9422941004,"East Asia & Pacific","KP"
"Korea, Dem. Rep.",1991,20466180,69.879,2.262,3372.7616306677,"East Asia & Pacific","KP"
"Korea, Dem. Rep.",2002,23264576,66.953,1.996,1646.7581505429,"East Asia & Pacific","KP"
"Korea, Dem. Rep.",1978,16784068,65.294,2.761,3372.7616306677,"East Asia & Pacific","KP"
"Korea, Dem. Rep.",1964,12011509,53.335,4.022,1396.1457461941,"East Asia & Pacific","KP"
"Korea, Dem. Rep.",2011,24451285,69.399,2,1540.4401878377,"East Asia & Pacific","KP"
"Korea, Dem. Rep.",1965,12323345,54.264,4.064,1452.0733550754,"East Asia & Pacific","KP"
"Korea, Dem. Rep.",1974,15759909,62.896,3.564,3372.7616306677,"East Asia & Pacific","KP"
"Korea, Dem. Rep.",1990,20143212,69.896,2.289,3372.7616306677,"East Asia & Pacific","KP"
"Korea, Dem. Rep.",2001,23083419,66.1,1.992,1667.4015409359,"East Asia & Pacific","KP"
"Korea, Dem. Rep.",2007,24008606,68.639,2.005,1544.4696770488,"East Asia & Pacific","KP"
"Korea, Dem. Rep.",2008,24126329,68.738,2.005,1584.5523056539,"East Asia & Pacific","KP"
"Korea, Dem. Rep.",1976,16341363,64.206,3.075,3372.7616306677,"East Asia & Pacific","KP"
"Korea, Dem. Rep.",1983,18111491,67.255,2.69,3372.7616306677,"East Asia & Pacific","KP"
"Korea, Dem. Rep.",1988,19556657,69.177,2.374,3372.7616306677,"East Asia & Pacific","KP"
"Korea, Dem. Rep.",1981,17508435,66.571,2.687,3372.7616306677,"East Asia & Pacific","KP"
"Korea, Dem. Rep.",1973,15411302,62.161,3.816,3331.857927923,"East Asia & Pacific","KP"
"Korea, Dem. Rep.",1984,18421195,67.569,2.654,3372.7616306677,"East Asia & Pacific","KP"
"Korea, Dem. Rep.",1989,19841107,69.611,2.325,3372.7616306677,"East Asia & Pacific","KP"
"Korea, Dem. Rep.",1986,19006458,68.284,2.515,3372.7616306677,"East Asia & Pacific","KP"
"Korea, Dem. Rep.",2006,23882465,68.574,2.006,1571.2722642636,"East Asia & Pacific","KP"
"Korea, Dem. Rep.",1980,17239340,66.186,2.676,3372.7616306677,"East Asia & Pacific","KP"
"Korea, Dem. Rep.",1994,21471407,67.698,2.163,2300,"East Asia & Pacific","KP"
"Korea, Dem. Rep.",1968,13444411,57.625,4.336,1866.2379920877,"East Asia & Pacific","KP"
"Korea, Dem. Rep.",2003,23436550,67.663,2,1628.3517379084,"East Asia & Pacific","KP"
"Korea, Dem. Rep.",1995,21770898,66.537,2.121,2000,"East Asia & Pacific","KP"
"Korea, Dem. Rep.",2009,24238179,68.895,2.004,1562.9035088114,"East Asia & Pacific","KP"
"Korea, Dem. Rep.",1966,12671954,55.356,4.159,1596.7277677737,"East Asia & Pacific","KP"
"Korea, Dem. Rep.",1971,14642731,60.549,4.214,2937.8110868134,"East Asia & Pacific","KP"
"Korea, Dem. Rep.",1996,22038893,65.495,2.079,1808.7705615525,"East Asia & Pacific","KP"
"Korea, Dem. Rep.",1987,19282372,68.719,2.438,3372.7616306677,"East Asia & Pacific","KP"
"Korea, Dem. Rep.",2005,23745941,68.454,2.005,1596.6764476826,"East Asia & Pacific","KP"
"Korea, Dem. Rep.",2010,24346229,69.118,2.003,1548.6197894443,"East Asia & Pacific","KP"
"Korea, Dem. Rep.",2012,24553672,69.701,1.995,1540.4401878377,"East Asia & Pacific","KP"
"Korea, Dem. Rep.",1967,13048499,56.506,4.262,1684.1232231031,"East Asia & Pacific","KP"
"Korea, Dem. Rep.",1962,11478046,52.076,4.173,1234.3178899818,"East Asia & Pacific","KP"
"Korea, Dem. Rep.",1992,20804249,69.492,2.235,3060.5753020428,"East Asia & Pacific","KP"
"Korea, Dem. Rep.",1999,22698674,64.684,1.999,1705.9152318071,"East Asia & Pacific","KP"
"Korea, Dem. Rep.",1970,14246772,59.656,4.327,2261.6765084906,"East Asia & Pacific","KP"
"Korea, Dem. Rep.",1997,22278723,64.772,2.042,1690.7568138259,"East Asia & Pacific","KP"
"Korea, Dem. Rep.",1993,21145052,68.742,2.202,3018.3974415485,"East Asia & Pacific","KP"
"Korea, Dem. Rep.",2004,23597383,68.166,2.004,1611.774334486,"East Asia & Pacific","KP"
"Korea, Dem. Rep.",1977,16572788,64.776,2.889,3372.7616306677,"East Asia & Pacific","KP"
"Korea, Dem. Rep.",1963,11734690,52.61,4.057,1313.1308494138,"East Asia & Pacific","KP"
"Korea, Dem. Rep.",1985,18720888,67.9,2.593,3372.7616306677,"East Asia & Pacific","KP"
